JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN
255496,1,1966,2,1
1922733,1,1953,2,1
1566613,1,1963,1,1
1742535,1,1948,2,1
11717,1,1995,1,1
1240246,1,1980,1,1
684120,1,1972,2,1
1306106,3,0000,0,0
512961,1,1954,2,1
509768,1,1958,1,1
1885842,1,1958,2,1
1254132,1,1947,2,1
956047,1,2010,1,1
1173304,1,1985,2,1
504913,1,1939,2,1
1034584,1,1991,2,1
441286,1,1973,1,1
66672,1,2010,2,1
1869181,1,2010,1,1
931213,1,1973,1,1
1327476,1,1954,2,1
1802519,1,2001,2,1
266885,1,2000,1,1
420790,1,1954,2,1
1213166,1,1996,1,1
1770319,1,1968,1,1
330946,1,1951,2,1
470534,1,1976,2,1
542325,1,1944,1,1
1577035,1,1989,2,1
1039343,1,1978,2,1
684989,1,1943,2,1
886482,1,1988,2,1
1329544,1,1954,2,1
901887,1,1978,2,1
1628954,1,1988,1,1
157035,1,1956,2,1
348350,1,1980,1,1
748611,1,1961,2,1
1354246,1,1966,2,1
1707843,1,1989,1,1
1331321,1,1985,1,1
791275,1,2006,2,1
274827,1,1986,1,1
1756506,1,1942,2,1
1930516,1,1960,1,1
1610144,1,1978,1,1
1108385,1,1964,2,1
988004,1,1957,2,1
1106181,1,1998,2,1
75368,1,1960,2,1
1677981,1,1974,1,1
355682,1,1966,1,1
119014,1,1938,1,1
911666,1,2010,2,1
482289,1,1974,1,1
1095444,1,1963,2,1
1553529,1,1972,1,1
1301396,1,1995,1,1
916769,1,1954,1,1
1185290,1,1968,2,1
94806,1,1977,2,1
1654968,1,1996,1,1
1127969,1,1984,2,1
846626,1,1997,1,1
1248134,1,2010,2,1
675487,1,1994,1,1
1348726,1,2010,1,1
1663173,1,1950,1,1
1355625,3,0000,0,0
1702534,1,1961,1,1
1414028,1,2010,2,1
1901851,1,1973,1,1
1909373,1,2010,2,1
1873047,1,1983,1,1
1160016,1,1956,2,1
1701247,1,2010,2,1
1578636,1,1999,2,1
985552,1,1972,2,1
515216,1,1959,2,1
471819,1,1976,1,1
1221909,1,1979,1,1
1327446,1,1958,1,1
752483,3,0000,0,0
1184407,1,2009,1,1
1640399,1,1989,2,1
914264,1,1967,2,1
1067309,1,1947,2,1
1052816,1,1950,2,1
192817,1,1943,1,1
519664,1,1956,1,1
1127409,1,1975,1,1
1338921,1,1948,1,1
1830327,1,1959,2,1
564897,1,1998,2,1
1445904,1,2010,1,1
126449,1,1988,2,1
1749569,1,1958,1,1
1685346,1,1976,1,1
1470745,1,1985,1,1
1691311,1,1940,1,1
63686,1,1956,2,1
1319122,1,1988,2,1
27189,1,1999,2,1
1371001,1,2010,2,1
1065368,1,1951,1,1
120258,1,1967,2,1
1927245,1,1935,2,1
805494,1,1943,2,1
1401634,1,2010,1,1
925453,1,1970,1,1
870007,1,1941,2,1
1739107,1,2007,2,1
448583,1,1984,1,1
852162,1,1950,2,1
1447829,1,2010,1,1
81439,1,1974,2,1
376655,1,1952,1,1
1089652,1,1945,2,1
957564,1,1998,2,1
325488,1,1956,2,1
597482,1,1970,2,1
1951340,1,1988,2,1
1546586,1,2003,2,1
626596,1,1995,1,1
561514,1,1945,2,1
108450,1,1948,2,1
819482,1,1962,2,1
1638383,1,1982,1,1
1515382,1,1974,1,1
711826,1,1998,1,1
1657034,1,1994,1,1
820166,1,2002,1,1
559092,1,1946,1,1
1564134,1,1945,1,1
716444,1,1968,1,1
621969,1,1955,2,1
698874,1,2010,2,1
1466231,1,1958,2,1
971381,1,2010,1,1
653985,1,1937,1,1
643064,1,1976,2,1
1597678,1,1961,1,1
966802,1,1975,1,1
1957782,1,1962,2,1
1236563,1,1973,1,1
1270848,1,1991,1,1
1617588,1,1994,1,1
1031038,1,1984,2,1
673236,1,2007,1,1
1728722,1,1987,2,1
985564,1,1994,1,1
1390863,1,1963,1,1
217415,1,1968,1,1
470153,1,1950,1,1
1707258,1,2007,1,1
151349,1,2010,2,1
1657954,1,1987,2,1
1637478,1,1982,2,1
512742,1,1975,1,1
624344,1,1989,1,1
1790774,1,2004,1,1
1596714,1,1976,2,1
915491,1,1976,1,1
815254,1,1957,2,1
734011,1,1939,1,1
663577,1,1975,1,1
294024,1,2008,2,1
417941,1,2009,2,1
1933402,1,2003,2,1
157202,1,1981,2,1
518547,1,1985,1,1
945885,1,1954,1,1
311184,1,1994,2,1
90482,1,1986,2,1
1850290,1,1965,1,1
345986,1,1992,1,1
1429494,1,1976,2,1
1599449,1,1964,2,1
1058960,1,1976,2,1
1354792,1,1967,2,1
776355,1,1976,1,1
197677,1,1995,1,1
694752,1,1988,1,1
827315,1,2010,2,1
1329892,1,1961,2,1
416298,1,1961,1,1
1147680,1,2010,1,1
1703759,1,1947,2,1
825517,1,1975,2,1
455755,1,1952,2,1
89415,1,1966,2,1
88892,1,1986,1,1
112358,1,1937,2,1
1378951,1,2008,2,1
32989,1,1963,1,1
1338886,1,1984,1,1
1103243,1,1998,2,1
1228862,1,2009,2,1
539148,1,1997,2,1
693403,1,1970,2,1
833770,1,1953,2,1
1434909,1,2010,2,1
1359469,1,2010,2,1
1850491,1,2010,1,1
347588,1,1996,2,1
1613422,1,2010,2,1
1237779,1,1965,1,1
662966,1,1985,2,1
819434,1,1945,2,1
805803,1,2010,2,1
1317818,1,1993,1,1
1711474,1,1993,1,1
1215977,1,1985,1,1
1927913,1,1948,1,1
683284,1,1977,2,1
672667,1,1996,1,1
1197277,1,1958,1,1
1745253,1,1969,2,1
1334580,1,1975,2,1
1534847,1,2010,1,1
137100,1,1962,1,1
379752,1,1997,1,1
1474275,1,1993,1,1
1331399,1,1959,1,1
1945148,1,2008,1,1
126471,1,1963,2,1
1691897,1,2003,2,1
1486629,1,1948,2,1
929553,1,1952,2,1
1461508,1,1994,2,1
271749,1,1977,1,1
1184724,1,1999,2,1
164382,1,1935,2,1
1616850,1,1943,2,1
56008,1,1962,2,1
679801,1,1998,1,1
104851,1,1974,2,1
1591016,1,1996,1,1
1436734,1,2006,2,1
1759934,1,1943,2,1
1755916,1,2010,1,1
1543913,1,1970,2,1
1601354,1,1958,2,1
417535,1,2001,1,1
1528276,1,1963,2,1
903337,1,2004,1,1
1943343,1,1962,2,1
1122044,1,1935,2,1
1384747,1,2010,1,1
11371,1,2010,2,1
1423578,1,2004,2,1
930579,1,2006,2,1
791424,1,2002,2,1
471312,1,1988,2,1
1840506,1,1975,2,1
1527417,1,2010,1,1
1622450,1,2010,2,1
597436,1,1961,1,1
1009596,1,2010,2,1
744188,1,2010,1,1
528376,1,1991,2,1
892078,1,1984,1,1
133926,1,1991,2,1
1705473,1,1944,1,1
1943951,1,1938,2,1
1157768,1,1969,2,1
1641466,1,1962,1,1
1305701,1,1976,2,1
1583803,1,1939,1,1
919390,1,1952,2,1
826491,1,1964,1,1
250360,1,2000,2,1
1723195,1,1986,2,1
570906,1,1966,2,1
1638959,1,1992,1,1
794525,1,1964,2,1
525758,1,1999,1,1
1919548,1,2010,2,1
783390,1,2010,1,1
207694,1,2008,1,1
141004,1,1967,2,1
705986,1,1993,1,1
7480,1,1998,2,1
1440914,1,1970,2,1
789223,1,2009,1,1
1772137,1,1953,1,1
201455,1,1994,2,1
1132372,1,2001,2,1
46871,1,2010,1,1
1662929,1,1951,2,1
222297,1,1997,2,1
928687,1,1975,1,1
1530347,3,0000,0,0
961597,1,1992,1,1
674851,1,2010,1,1
274747,1,1979,1,1
213858,1,2008,2,1
1189098,1,2010,2,1
543579,1,1978,1,1
385899,1,1942,1,1
1709497,1,2010,1,1
344707,1,2010,2,1
668638,1,1969,1,1
443231,1,1960,1,1
1390507,1,1935,1,1
543733,1,1983,1,1
1383400,1,1936,2,1
1031007,1,1958,1,1
1086467,1,1976,1,1
29778,1,1990,2,1
229801,1,1944,2,1
1112507,1,2007,1,1
1912598,1,1954,2,1
410590,1,1963,2,1
1808140,1,2010,2,1
1281602,1,2006,1,1
1511267,1,1996,2,1
1235807,1,1951,2,1
963832,1,1970,2,1
1830663,1,2002,1,1
816615,1,2010,2,1
1702695,1,1982,1,1
93664,1,1975,2,1
197645,1,1938,2,1
836977,1,1960,2,1
1291291,1,1937,1,1
1674190,1,1996,1,1
1801770,1,1991,1,1
1460612,1,1985,2,1
1015998,1,1975,2,1
420528,1,2005,1,1
1264035,1,1983,2,1
1498770,1,2010,1,1
6323,1,1993,2,1
908635,1,1968,2,1
1918225,1,1953,2,1
1374954,1,1988,2,1
391872,1,1945,1,1
1639343,1,2010,1,1
1807600,1,1995,2,1
120998,1,1980,2,1
478598,1,1943,1,1
222914,1,1986,1,1
809269,1,1972,2,1
1768956,1,1947,1,1
1800085,1,1962,1,1
1417358,1,1954,2,1
1115438,1,1990,2,1
1619437,1,1997,1,1
248181,1,1971,1,1
1798685,1,2002,1,1
981959,1,1966,1,1
793961,1,1972,2,1
513210,1,1999,2,1
714478,1,1947,1,1
1670183,1,2006,1,1
1233445,1,1973,1,1
1949232,1,2007,1,1
1482304,1,2010,2,1
1616395,1,1955,1,1
791671,1,1964,2,1
1734352,1,1985,1,1
1142092,1,1989,1,1
1412042,1,1981,2,1
1197900,1,1992,2,1
409616,1,1947,2,1
1116831,1,1983,1,1
1455542,1,1995,1,1
1813484,1,1988,1,1
246927,1,1970,1,1
466482,1,1968,2,1
108476,1,2000,2,1
1251921,1,1948,2,1
192234,1,1999,2,1
1399641,1,1954,1,1
1247103,1,1993,1,1
1565985,1,1987,1,1
1412626,1,1948,1,1
1691448,1,1967,1,1
1362055,1,1982,1,1
626917,1,2010,1,1
122277,1,2009,1,1
1141991,3,0000,0,0
692262,1,1969,2,1
1374674,3,0000,0,0
93132,1,1972,1,1
934008,1,1993,2,1
1623338,1,1979,1,1
1021721,1,1995,2,1
1084949,1,1972,1,1
711283,1,1945,1,1
46943,1,1949,1,1
204201,1,1986,1,1
385004,1,1990,2,1
1916637,1,1958,1,1
159366,1,2000,2,1
1037229,1,1988,1,1
1822047,1,2010,1,1
1650222,1,1966,1,1
521607,1,1949,1,1
55334,1,1971,2,1
1806408,1,1993,1,1
212226,1,2009,2,1
280468,1,1957,1,1
1116752,1,1999,1,1
1694210,1,1977,1,1
226795,1,1942,2,1
760668,1,1993,2,1
1474570,1,1955,2,1
1214515,1,1988,2,1
73531,1,1955,2,1
993233,1,1967,1,1
748850,1,1978,1,1
697969,1,1960,2,1
831505,1,1976,1,1
937785,1,2010,2,1
662563,1,2001,2,1
1775078,1,2010,1,1
1275598,1,1977,2,1
66814,1,1967,2,1
612389,1,2004,2,1
1156665,1,1988,1,1
167123,1,1978,2,1
413274,1,1968,1,1
338148,1,1981,2,1
1371194,1,1956,2,1
996424,1,1971,1,1
716590,1,1955,2,1
1609576,1,1958,2,1
1721916,1,2004,1,1
625774,1,1946,1,1
1008004,1,2010,2,1
901956,1,1996,2,1
1030537,1,1984,1,1
188803,1,1973,1,1
587016,1,1996,2,1
1230106,1,1990,2,1
706454,1,1995,1,1
28705,1,1969,1,1
1601713,1,1958,1,1
941055,1,1952,1,1
137133,1,1959,2,1
1720481,1,2009,1,1
982306,1,1986,2,1
1915068,1,1992,1,1
120243,1,1949,2,1
1136840,1,1956,2,1
1074451,1,1979,2,1
242856,1,1995,2,1
1305696,1,1971,1,1
1867399,1,1963,1,1
138142,1,1943,1,1
1404246,1,1965,1,1
1651909,1,1987,1,1
949998,1,1969,1,1
1848482,1,2010,1,1
1111687,1,2010,1,1
1643132,1,1986,1,1
791358,1,1995,2,1
190006,1,1985,2,1
1877054,1,1941,1,1
570774,1,1963,1,1
1625199,1,1935,1,1
308357,1,1951,1,1
41605,1,1986,1,1
704078,1,1941,1,1
1339560,1,1975,2,1
566139,1,1949,2,1
1359400,1,1941,1,1
1251199,1,1965,2,1
131688,1,2003,2,1
721235,1,2005,2,1
229197,1,2010,2,1
170503,1,1936,2,1
1442360,1,1989,1,1
156248,1,1992,1,1
730749,1,2010,1,1
813557,1,2010,2,1
409961,1,1983,1,1
1918700,1,1951,2,1
1078223,1,2010,1,1
1431477,1,1976,1,1
773303,1,1959,1,1
353101,1,1971,2,1
1763313,1,1998,2,1
1134092,1,1988,1,1
1328585,1,1984,2,1
936980,1,1952,1,1
618018,1,1974,2,1
519279,1,2010,2,1
687896,1,1978,2,1
1830950,1,1960,1,1
424455,1,2007,1,1
1386929,1,1995,2,1
71252,1,2004,2,1
1121108,1,1982,1,1
1124863,1,1996,2,1
1311631,1,1935,2,1
1819620,1,1973,2,1
684832,1,2007,1,1
940528,1,1960,2,1
1152610,1,1992,2,1
1115228,1,1984,2,1
954126,1,2010,2,1
1109715,1,1990,1,1
435353,1,1988,2,1
436358,1,1995,1,1
297670,1,1950,2,1
76325,1,2010,2,1
747875,1,2010,1,1
351334,1,1957,1,1
1787237,1,1973,2,1
1873745,1,1979,2,1
924924,1,2010,2,1
685558,1,1956,2,1
1862440,1,1973,2,1
1036564,1,1994,1,1
1060884,1,1957,2,1
330503,1,1993,1,1
1584607,1,2009,1,1
770432,1,1994,1,1
869822,1,2005,1,1
1575596,1,1992,1,1
1143658,1,1960,1,1
1753647,1,2010,2,1
1659712,1,1999,1,1
1729747,1,1946,2,1
793306,1,1989,2,1
973187,1,1969,2,1
1100938,1,1962,2,1
692906,1,1980,2,1
1588106,1,1975,2,1
1795244,1,1959,2,1
315194,1,1941,2,1
382677,1,2010,2,1
1628761,1,1978,1,1
483309,1,1989,2,1
143024,1,1956,1,1
732129,1,2002,2,1
354725,1,1960,2,1
1534027,1,1958,2,1
1467648,1,1936,1,1
1360557,1,1959,2,1
1777481,1,1982,1,1
668923,1,1965,2,1
400357,1,2008,2,1
1242019,1,1973,2,1
682655,1,1994,2,1
1373855,1,1967,2,1
1221665,1,2004,2,1
872844,1,1958,2,1
1511803,1,1993,1,1
240662,1,1935,2,1
589010,1,1935,1,1
229358,1,1985,1,1
1013131,1,1984,2,1
920907,1,1968,1,1
762038,1,2010,2,1
834575,1,2010,2,1
1031422,1,1968,2,1
835834,1,1960,1,1
817040,1,2008,2,1
856547,1,1969,2,1
250821,1,1960,2,1
1869831,1,2008,1,1
213898,1,1983,1,1
825903,1,2001,2,1
855825,3,0000,0,0
1479141,1,1963,1,1
1353264,1,2010,1,1
525358,1,1995,1,1
674247,1,1967,1,1
329984,1,2000,1,1
998225,1,1998,1,1
1758880,1,2010,2,1
1282905,1,1957,1,1
85273,1,1963,2,1
1016111,1,2010,2,1
1674398,1,2010,1,1
1379765,1,1997,1,1
686810,1,2004,2,1
125795,3,0000,0,0
1746498,1,2010,1,1
57858,1,2010,2,1
175226,1,1981,1,1
948018,1,2010,2,1
38917,1,1957,2,1
470066,1,1989,2,1
1895372,1,1966,2,1
1117439,1,1969,2,1
809597,1,1951,2,1
1891054,1,2010,2,1
612928,1,1954,2,1
742333,1,2005,1,1
693886,1,1959,1,1
1581977,1,2010,1,1
92095,1,1941,1,1
1220285,1,1945,1,1
807077,1,1961,1,1
665520,1,1953,1,1
1566549,1,1969,1,1
1564990,1,1989,1,1
1662582,1,1979,2,1
73003,1,2003,2,1
977960,1,1965,2,1
999663,1,2005,2,1
74394,1,1964,2,1
1611741,1,2001,1,1
1516048,1,1951,1,1
1741885,1,2003,1,1
1279789,1,2002,2,1
509275,1,1972,2,1
863348,1,1970,1,1
992240,1,1993,1,1
344641,1,2010,1,1
1491566,1,1977,1,1
1384642,1,2008,2,1
605115,1,2001,1,1
1113255,1,1944,2,1
936137,1,1975,2,1
253638,1,1979,2,1
442290,1,2010,1,1
36965,3,0000,0,0
140488,1,1956,1,1
555764,1,1945,2,1
81133,1,1957,2,1
242703,1,2010,2,1
1678846,1,1985,1,1
266811,1,1994,1,1
146582,1,2010,1,1
921558,1,2010,2,1
769134,1,2010,2,1
1189413,1,1959,2,1
724777,1,1989,2,1
381469,1,1943,1,1
1733223,3,0000,0,0
1575028,1,1974,1,1
1238278,1,1935,2,1
1326758,1,1954,2,1
423122,1,1988,2,1
652332,1,1962,2,1
415890,1,1945,2,1
38685,1,1958,1,1
1629001,1,1998,2,1
1122939,1,1991,1,1
853610,1,1997,1,1
1835467,1,2000,1,1
1745615,1,2010,2,1
1071296,1,2010,1,1
1061495,1,1979,2,1
1241805,1,1994,1,1
1691051,1,1964,1,1
1301128,1,1991,1,1
1438747,1,1948,2,1
329892,1,2009,1,1
1455269,1,1988,1,1
408475,1,1994,1,1
845093,3,0000,0,0
615982,1,2010,2,1
1109094,1,1987,2,1
1856668,1,1969,1,1
1271469,1,1949,1,1
762739,1,1974,2,1
1198793,1,1994,1,1
444753,1,1945,1,1
377224,1,1955,1,1
1033756,1,1982,2,1
842999,1,1973,2,1
1624303,1,1995,2,1
761745,1,2010,2,1
1650119,1,2000,1,1
1374597,1,1984,1,1
275325,1,1979,1,1
703696,1,1965,1,1
1262380,1,1959,1,1
65032,1,1939,1,1
1837670,1,1991,1,1
457529,1,1953,1,1
1347897,1,1941,2,1
630905,1,2007,1,1
476111,1,1963,2,1
1812652,1,1991,1,1
654917,1,1953,1,1
226054,1,1942,1,1
555623,1,1979,2,1
465117,1,1983,2,1
980469,1,1981,1,1
1111825,1,2010,2,1
471690,1,1992,2,1
665385,1,1973,1,1
1438164,1,1935,2,1
1914135,1,1968,2,1
1356576,1,1955,1,1
597819,1,1966,2,1
1508833,1,1986,2,1
1372858,1,1974,1,1
311479,1,1962,2,1
1865215,1,1956,2,1
1492613,1,2008,2,1
1421184,1,2009,2,1
157466,1,1978,1,1
1685183,1,1964,1,1
810991,1,2004,2,1
964118,1,1954,1,1
1072410,1,1989,2,1
1529045,1,1995,2,1
1450205,1,1939,2,1
1327438,1,1979,1,1
1133213,1,1971,2,1
42447,1,1970,2,1
884997,1,1942,1,1
724675,1,1952,2,1
1225617,1,1972,1,1
1632303,1,1958,2,1
1294123,1,1980,2,1
1451995,1,1960,2,1
1458262,1,1984,2,1
270596,1,1983,1,1
106236,1,2010,1,1
850717,1,1959,1,1
1388021,1,1991,1,1
437570,1,1992,2,1
1256414,1,2002,1,1
652505,1,1998,1,1
1650902,1,1995,1,1
1360770,1,1996,2,1
1522763,3,0000,0,0
62710,1,1955,1,1
36319,1,1956,1,1
828793,1,1961,2,1
386621,1,1996,2,1
1405559,1,1999,1,1
535802,1,2010,2,1
1268215,1,1962,2,1
5622,1,2002,1,1
1170979,1,1973,2,1
1858877,1,1940,1,1
117055,1,1983,1,1
1591325,1,2010,1,1
400585,1,2010,1,1
1848317,1,1949,2,1
1721855,1,1985,1,1
832720,1,1994,2,1
966069,1,1983,2,1
279946,1,2010,2,1
1911029,1,1975,1,1
467889,1,1984,1,1
989007,1,2008,1,1
1000764,1,2010,2,1
1154136,1,1979,1,1
667483,1,1941,2,1
162851,1,2007,1,1
1510980,1,1974,2,1
610116,1,1990,1,1
647752,3,0000,0,0
1516068,1,1935,1,1
1835395,1,2010,2,1
1845764,1,2002,1,1
1497043,1,2009,2,1
1423696,1,1997,2,1
774940,1,2010,2,1
1579497,1,1996,2,1
1532626,1,1970,1,1
1333683,1,2010,1,1
402772,1,1963,2,1
12630,1,1975,2,1
943502,1,2004,1,1
124690,1,1961,1,1
912537,1,1994,2,1
603639,1,1960,1,1
1856991,1,1995,2,1
833617,1,1999,2,1
1005306,1,1973,2,1
1870991,1,1971,2,1
1438498,1,1968,2,1
224585,1,1970,1,1
990380,1,2010,2,1
206476,1,1938,2,1
1327072,1,1971,2,1
534968,1,2000,1,1
192427,1,1990,1,1
573314,1,2010,2,1
859574,1,2010,2,1
1119878,1,2010,2,1
1512390,1,1988,1,1
955466,1,1977,2,1
1090073,1,2008,2,1
220410,1,1964,1,1
1148534,1,1974,2,1
1582401,1,1979,2,1
1378606,1,1983,2,1
648114,1,1982,2,1
528691,1,1960,2,1
449854,1,1957,1,1
1558557,1,1967,1,1
1033494,1,2010,1,1
1620824,1,1995,1,1
435626,1,1953,1,1
688856,1,1950,2,1
881886,1,1959,1,1
120345,1,2010,1,1
1434945,1,1948,2,1
510343,1,1993,1,1
815406,1,1970,1,1
1035515,1,1969,1,1
1946893,1,1994,1,1
1513530,1,1968,2,1
136620,1,1939,1,1
1232813,1,1989,1,1
1049874,1,1965,2,1
1693270,1,1951,2,1
1487978,1,1942,1,1
255734,1,1956,1,1
11868,1,2010,1,1
762474,1,1945,1,1
1694871,1,2006,2,1
1333015,1,1947,2,1
1176961,1,1939,1,1
1533547,1,1997,1,1
1310032,1,1972,1,1
172631,1,1955,1,1
1135238,1,1980,1,1
1451406,1,1990,2,1
1752966,1,2005,1,1
1906661,1,1957,2,1
898013,1,1995,1,1
849712,1,1971,2,1
338559,1,1988,2,1
313579,1,1954,1,1
1715521,1,2008,2,1
121938,1,1976,1,1
1710772,1,2004,1,1
1850812,1,1946,1,1
1210470,3,0000,0,0
986952,1,1971,1,1
1116595,1,1968,1,1
297845,1,1949,2,1
1757836,1,1997,1,1
1316442,1,1991,2,1
241843,1,2010,2,1
1916446,1,1990,1,1
646358,1,1947,2,1
1112235,1,2008,1,1
943665,1,1981,2,1
922779,1,1952,1,1
739667,1,1985,1,1
1325236,1,1954,1,1
1080025,1,1959,2,1
1944256,1,1981,2,1
1314928,1,2010,1,1
265090,1,1996,2,1
309703,1,1990,1,1
1342472,1,1951,1,1
1111271,1,1995,1,1
901185,1,1941,2,1
1822336,1,1977,1,1
910283,1,1952,1,1
951706,1,1992,2,1
1416916,1,1986,1,1
435859,1,1966,2,1
920935,1,1964,1,1
430357,1,1952,2,1
1765096,1,1941,1,1
1455336,3,0000,0,0
1384795,1,2002,1,1
1733691,1,2010,2,1
1210729,1,1943,1,1
904258,1,1996,2,1
1886559,1,1949,1,1
1716312,1,1984,1,1
1127868,1,2010,1,1
1086027,1,1963,1,1
681246,1,2006,2,1
99551,1,1988,1,1
79367,1,1965,2,1
200150,1,1957,2,1
529352,1,1956,1,1
963682,1,1953,2,1
255999,1,1937,2,1
1093186,1,1976,1,1
240914,1,1975,2,1
55069,1,1999,1,1
1429233,1,1958,2,1
591470,1,1983,1,1
38182,1,1987,1,1
1618251,1,1974,1,1
1277818,1,1976,2,1
1170,1,2010,1,1
326222,1,1963,1,1
1798847,1,1969,2,1
4317,1,1958,1,1
851782,1,2008,1,1
746731,1,1958,2,1
1017215,1,2005,1,1
1746973,1,2010,1,1
133809,1,2009,1,1
260249,1,1982,1,1
1831223,1,1991,1,1
262744,1,1964,2,1
780202,1,1942,2,1
1229558,1,1938,1,1
1459185,1,1971,2,1
920920,1,1974,2,1
172667,1,1994,1,1
29458,1,2010,1,1
1510754,1,2010,2,1
729544,1,1953,2,1
965323,1,1951,2,1
1919019,1,1984,2,1
622784,1,2005,2,1
334800,1,2008,1,1
682654,1,1948,1,1
1322199,1,1974,1,1
475231,1,1977,2,1
372570,1,1975,2,1
690898,1,1963,1,1
916734,1,1962,2,1
960831,1,1960,1,1
1664300,1,1987,2,1
1557196,1,1980,2,1
525296,1,1999,1,1
1002312,1,1996,1,1
1234201,1,1935,1,1
226581,1,1941,2,1
1929932,1,1997,2,1
293196,1,1945,1,1
1345342,1,1955,1,1
920226,1,1966,1,1
405792,1,1967,2,1
1339906,1,1964,2,1
421650,1,2010,2,1
1725763,3,0000,0,0
487345,1,1968,2,1
1850459,1,1959,2,1
1893333,1,2010,1,1
1899971,1,1998,2,1
654997,1,1998,2,1
1035994,1,2009,1,1
516157,1,1938,1,1
1512619,3,0000,0,0
1759787,1,1973,1,1
299595,1,1947,1,1
721854,1,1961,1,1
302483,1,1942,2,1
1687359,1,1976,2,1
292651,1,1952,2,1
1582423,1,1998,2,1
130526,1,1970,2,1
946230,1,1976,1,1
1331540,1,2005,2,1
1570813,1,1987,2,1
740448,1,1973,2,1
371130,1,1970,2,1
713822,1,1997,2,1
1213585,1,1947,2,1
1613941,1,2010,2,1
786741,1,1995,1,1
1527927,1,1986,2,1
1900350,1,1996,2,1
393058,1,1949,1,1
1935515,1,1956,2,1
1169993,1,2006,2,1
1853604,1,1962,2,1
1138654,1,1974,2,1
1134609,1,2010,1,1
1953937,1,2006,2,1
1324724,1,2006,1,1
1230685,1,1999,1,1
272393,1,1987,2,1
1433531,1,1980,1,1
882252,1,1993,1,1
224251,1,1985,1,1
1820923,1,2010,2,1
150857,1,2005,1,1
1640023,1,1999,2,1
76896,1,1957,2,1
1947874,1,1940,2,1
1665344,1,1938,2,1
568646,1,1986,1,1
235392,1,1973,2,1
1596387,1,1951,1,1
776874,1,2010,1,1
367303,1,1958,2,1
1673038,1,1967,1,1
46997,1,2009,2,1
659353,1,1935,1,1
1083714,1,1982,2,1
1219495,1,1980,1,1
1194721,1,2010,1,1
549313,1,2002,2,1
1851351,1,1950,2,1
1809865,1,1993,1,1
822925,1,2009,1,1
1007003,1,1961,2,1
1212615,1,1990,2,1
1190280,1,1980,1,1
644531,1,1980,2,1
180042,1,1990,1,1
1435387,1,2009,2,1
186406,1,2010,2,1
1915777,1,1971,1,1
924775,1,2002,2,1
801488,1,1995,2,1
696700,1,1996,2,1
888724,1,1939,2,1
129516,1,2010,1,1
1210960,1,2002,1,1
1325399,1,1984,1,1
294639,1,1955,1,1
816718,1,1985,1,1
533216,1,1967,1,1
1519406,1,2005,1,1
90666,1,1963,2,1
1257760,1,1972,1,1
1929201,1,1941,2,1
1763551,1,2008,2,1
1626821,1,1996,1,1
1151490,1,1980,1,1
473877,1,2006,2,1
1844930,1,2002,2,1
289493,1,1954,2,1
463299,1,2009,2,1
1914684,1,1978,2,1
1515544,1,1972,2,1
1010453,1,1955,2,1
1743173,1,1938,2,1
1916319,3,0000,0,0
472441,1,1965,1,1
1442929,1,1984,1,1
440203,1,1965,2,1
1034442,1,1994,2,1
1386629,1,1944,1,1
864998,1,2001,1,1
97712,1,1955,2,1
1555209,1,1971,1,1
86784,1,1974,2,1
1537331,1,1984,1,1
1087084,1,1996,2,1
111433,1,1956,1,1
1030257,1,1989,1,1
1929290,1,1970,1,1
711719,1,1956,1,1
1664916,1,2010,1,1
382758,1,1935,1,1
511391,1,2010,1,1
647834,1,1964,2,1
717578,1,1980,2,1
369731,1,1969,2,1
1898196,1,1995,1,1
1697133,1,1977,2,1
97524,1,2008,2,1
1240567,1,1965,1,1
11512,1,2010,1,1
1009128,1,1953,1,1
1304725,1,1979,2,1
808883,1,2002,2,1
155730,1,2007,2,1
487985,1,2003,2,1
968950,1,2010,2,1
916672,1,1976,2,1
648555,1,1986,1,1
1788535,1,1948,2,1
1450734,1,1939,2,1
784893,1,1973,1,1
1046960,1,1978,2,1
504762,1,1982,2,1
878149,1,2010,2,1
1746015,1,1976,1,1
408403,1,1985,1,1
1702257,1,1974,1,1
1500798,1,1935,2,1
1314638,1,1973,1,1
1760858,1,1993,1,1
1519221,1,1982,2,1
1241385,1,1991,2,1
1044444,1,1983,1,1
1924119,1,2010,2,1
283163,1,1990,1,1
1694284,1,1947,1,1
1693871,1,1974,2,1
1287043,1,1955,2,1
1740030,1,1987,2,1
792230,1,1947,1,1
333824,1,1986,2,1
1209681,1,1955,1,1
331789,1,1956,1,1
1018781,1,1987,1,1
822724,1,1981,2,1
1434283,1,1994,2,1
379819,1,2010,2,1
1928262,1,1959,1,1
1709257,1,1958,2,1
1277166,1,2004,1,1
1208186,1,1998,2,1
1198004,1,2005,1,1
1221551,1,1969,2,1
1450801,1,1991,1,1
1064131,1,1965,1,1
1675440,1,2000,1,1
782258,1,1953,1,1
1786827,1,1953,2,1
157159,1,2010,2,1
1104808,1,1949,2,1
1645528,1,1984,1,1
1615779,1,1989,1,1
1321133,1,1984,2,1
1167741,1,2000,1,1
916446,1,2007,2,1
1233922,1,2007,2,1
1223597,1,1996,2,1
1099246,1,1968,2,1
190716,1,1957,2,1
1420365,1,1968,2,1
1245740,1,1968,1,1
315168,1,1993,2,1
